timestamp,price,last4ccnum,name,geometry
2014-01-08 12:00:00,12.07,9635,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-08 12:00:00,8.06,1877,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-08 12:00:00,94.96,1321,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-08 12:29:00,65.34,3853,Frank's Fuel,"POLYGON ((24.837 36.07225, 24.841 36.07225, 24.841 36.07555, 24.837 36.07555, 24.837 36.07225))"
2014-01-08 12:56:00,107.51,2540,Chostus Hotel,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
2014-01-08 13:03:00,4983.52,4530,Carlyle Chemical Inc.,"POLYGON ((24.883 36.05875, 24.886 36.05875, 24.886 36.06175, 24.883 36.06175, 24.883 36.05875))"
2014-01-08 13:19:00,111.89,9683,Chostus Hotel,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
2014-01-08 13:21:00,109.73,8156,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-08 13:27:00,32.79,8411,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-08 13:28:00,20.72,9405,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-08 13:32:00,30.12,7384,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 13:38:00,50.36,1286,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-08 13:39:00,119.75,3484,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-08 13:40:00,77.9,3853,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 13:42:00,35.29,7889,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-08 13:47:00,22.27,2418,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-08 13:47:00,104.92,5368,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-08 13:48:00,116.72,7819,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-08 13:51:00,15.86,1874,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 13:57:00,10.34,4434,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 14:17:00,39.94,4948,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-08 14:26:00,4901.88,7792,Carlyle Chemical Inc.,"POLYGON ((24.883 36.05875, 24.886 36.05875, 24.886 36.06175, 24.883 36.06175, 24.883 36.05875))"
2014-01-08 15:18:00,3136.01,4530,Maximum Iron and Steel,"POLYGON ((24.837 36.0625, 24.84 36.0625, 24.84 36.0655, 24.837 36.0655, 24.837 36.0625))"
2014-01-08 19:36:00,15.69,7354,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 19:48:00,30.48,4434,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 20:07:00,28.81,7384,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 20:08:00,33.02,5368,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 20:12:00,62.2,1286,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-08 20:15:00,99.08,3484,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 20:17:00,18.24,9683,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 20:45:00,136.01,9635,Albert's Fine Clothing,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2014-01-08 20:57:00,10.28,6901,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 20:58:00,22.91,7819,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-08 21:00:00,265.84,7108,General Grocer,"POLYGON ((24.856 36.05875, 24.861 36.05875, 24.861 36.064, 24.856 36.064, 24.856 36.05875))"
2014-01-08 21:16:00,30.81,9551,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-08 21:17:00,29.85,6899,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-09 07:36:00,70.71,9683,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 07:37:00,17.56,1310,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-09 07:42:00,56.77,7108,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-09 07:43:00,5.43,5368,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 07:46:00,75.24,8129,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-09 07:46:00,4.4,4948,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 07:48:00,5.3,7384,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 07:48:00,34.85,7354,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 07:48:00,5.13,4795,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 07:50:00,34.45,9551,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-09 07:51:00,19.22,7889,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-09 07:56:00,98.25,8202,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 07:57:00,18.48,9617,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-09 07:57:00,5.26,8411,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 07:57:00,50.25,9405,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-09 07:58:00,19.47,6901,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 08:00:00,6.61,7819,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 08:00:00,6.21,4434,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 08:01:00,92.12,3484,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 08:07:00,65.68,3492,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-09 08:14:00,17.64,1286,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 08:15:00,5.57,5407,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-09 08:15:00,15.33,2681,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-09 09:54:00,529.47,7792,Carlyle Chemical Inc.,"POLYGON ((24.883 36.05875, 24.886 36.05875, 24.886 36.06175, 24.883 36.06175, 24.883 36.05875))"
2014-01-09 10:16:00,674.28,9735,Nationwide Refinery,"POLYGON ((24.886 36.05575, 24.889 36.05575, 24.889 36.0595, 24.886 36.0595, 24.886 36.05575))"
2014-01-09 11:21:00,732.82,4530,Carlyle Chemical Inc.,"POLYGON ((24.883 36.05875, 24.886 36.05875, 24.886 36.06175, 24.883 36.06175, 24.883 36.05875))"
2014-01-09 11:34:00,289.3,7792,Nationwide Refinery,"POLYGON ((24.886 36.05575, 24.889 36.05575, 24.889 36.0595, 24.886 36.0595, 24.886 36.05575))"
2014-01-09 12:00:00,5.01,7117,Coffee Shack,"POLYGON ((24.858 36.073, 24.862 36.073, 24.862 36.07675, 24.858 36.07675, 24.858 36.073))"
2014-01-09 12:00:00,13.0,1415,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-09 12:00:00,4.06,1877,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-09 12:00:00,15.53,1321,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-09 12:49:00,1440.39,3506,Nationwide Refinery,"POLYGON ((24.886 36.05575, 24.889 36.05575, 24.889 36.0595, 24.886 36.0595, 24.886 36.05575))"
2014-01-09 12:59:00,31.03,8332,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-09 13:12:00,19.2,5407,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-09 13:21:00,26.09,7688,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-09 13:21:00,23.45,4795,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-09 13:21:00,105.4,7354,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 13:23:00,8.6,6899,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-09 13:23:00,56.74,2540,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-09 13:23:00,22.4,6816,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-09 13:28:00,13.59,7889,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 13:35:00,23.23,8411,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-09 13:40:00,11.94,9405,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-09 13:43:00,74.91,1415,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 13:44:00,15.0,9617,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 13:45:00,24.68,2681,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-09 13:56:00,8.87,6901,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 14:04:00,32.89,7108,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-09 14:09:00,27.69,8202,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 14:12:00,1158.36,2276,Abila Scrapyard,"POLYGON ((24.844 36.073, 24.848 36.073, 24.848 36.0775, 24.844 36.0775, 24.844 36.073))"
2014-01-09 14:13:00,17.44,5921,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 14:18:00,36.75,7117,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-09 14:26:00,382.43,7792,Carlyle Chemical Inc.,"POLYGON ((24.883 36.05875, 24.886 36.05875, 24.886 36.06175, 24.883 36.06175, 24.883 36.05875))"
2014-01-09 15:16:00,1527.14,4530,Maximum Iron and Steel,"POLYGON ((24.837 36.0625, 24.84 36.0625, 24.84 36.0655, 24.837 36.0655, 24.837 36.0625))"
2014-01-09 16:22:00,2176.2,7792,Carlyle Chemical Inc.,"POLYGON ((24.883 36.05875, 24.886 36.05875, 24.886 36.06175, 24.883 36.06175, 24.883 36.05875))"
2014-01-09 16:27:00,1322.5,2276,Nationwide Refinery,"POLYGON ((24.886 36.05575, 24.889 36.05575, 24.889 36.0595, 24.886 36.0595, 24.886 36.05575))"
2014-01-09 19:41:00,31.81,7354,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 19:42:00,27.08,6899,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-09 19:43:00,31.07,9241,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-09 19:52:00,29.96,6816,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 20:19:00,285.34,4795,General Grocer,"POLYGON ((24.856 36.05875, 24.861 36.05875, 24.861 36.064, 24.856 36.064, 24.856 36.05875))"
2014-01-09 20:21:00,224.52,7117,Albert's Fine Clothing,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2014-01-09 20:23:00,8.23,7889,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 20:24:00,18.26,1286,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 20:29:00,23.34,7253,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 20:38:00,8.23,5368,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 20:39:00,35.05,7384,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 21:09:00,31.31,4434,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-09 21:27:00,229.98,8332,Albert's Fine Clothing,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2014-01-10 07:34:00,16.75,8129,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-10 07:35:00,15.85,6816,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 07:41:00,12.03,1874,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-10 07:41:00,8.34,9617,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-10 07:41:00,11.49,1310,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-10 07:45:00,5.01,3484,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 07:45:00,11.38,3492,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-10 07:46:00,17.63,2681,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-10 07:47:00,44.88,4948,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 07:48:00,13.32,9405,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 07:49:00,10.34,7889,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-10 07:49:00,89.93,9683,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 07:50:00,10.76,7108,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-10 07:51:00,12.77,5407,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 07:54:00,83.44,7384,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 07:55:00,85.91,5368,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 07:56:00,97.25,4795,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 07:56:00,90.72,7354,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 08:01:00,5.89,1286,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 08:01:00,5.31,6901,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 08:06:00,9.34,6691,Hallowed Grounds,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2014-01-10 08:09:00,14.45,3853,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 08:09:00,3.03,7819,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 08:17:00,8.47,8202,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 08:17:00,12.64,4434,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 08:20:00,14.36,8411,Brew've Been Served,"POLYGON ((24.903 36.05575, 24.907 36.05575, 24.907 36.05875, 24.903 36.05875, 24.903 36.05575))"
2014-01-10 09:09:00,227.81,9614,Carlyle Chemical Inc.,"POLYGON ((24.883 36.05875, 24.886 36.05875, 24.886 36.06175, 24.883 36.06175, 24.883 36.05875))"
2014-01-10 09:30:00,203.91,7688,Kronos Mart,"POLYGON ((24.847 36.0655, 24.852 36.0655, 24.852 36.0685, 24.847 36.0685, 24.847 36.0655))"
2014-01-10 10:00:00,1552.82,9735,Nationwide Refinery,"POLYGON ((24.886 36.05575, 24.889 36.05575, 24.889 36.0595, 24.886 36.0595, 24.886 36.05575))"
2014-01-10 10:40:00,2302.73,9614,Nationwide Refinery,"POLYGON ((24.886 36.05575, 24.889 36.05575, 24.889 36.0595, 24.886 36.0595, 24.886 36.05575))"
2014-01-10 12:00:00,15.39,1415,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-10 12:00:00,3.92,9635,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-10 12:00:00,13.41,1877,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-10 12:00:00,18.67,1321,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-10 12:00:00,9.3,6895,Bean There Done That,"POLYGON ((24.848 36.0805, 24.854 36.0805, 24.854 36.08575, 24.848 36.08575, 24.848 36.0805))"
2014-01-10 13:08:00,133.25,9683,Chostus Hotel,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
2014-01-10 13:11:00,197.41,2540,Chostus Hotel,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
2014-01-10 13:12:00,36.44,8156,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 13:16:00,30.71,9551,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-10 13:25:00,26.76,6816,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 13:27:00,15.93,7253,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 13:35:00,26.15,1415,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-10 13:35:00,35.24,3853,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-10 13:38:00,26.68,7384,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 13:44:00,38.15,8411,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 13:44:00,20.46,9405,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-10 13:47:00,31.5,9635,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 13:50:00,15.25,1877,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-10 13:52:00,31.05,1321,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 13:57:00,16.34,8129,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
2014-01-10 13:57:00,24.74,5368,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-10 14:07:00,30.93,9617,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-10 14:11:00,32.19,8202,Gelatogalore,"POLYGON ((24.861 36.058, 24.867 36.058, 24.867 36.06325, 24.861 36.06325, 24.861 36.058))"
2014-01-10 18:52:00,19.92,6899,Ouzeri Elian,"POLYGON ((24.872 36.0505, 24.875 36.0505, 24.875 36.05725, 24.872 36.05725, 24.872 36.0505))"
2014-01-10 19:45:00,23.61,6816,Guy's Gyros,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
